model,condition,idx,cluster,answer_words,pc1,pc2
qwen2_5_vl,zoom_blur,2005,5,37,0.014541485656093305,-0.047435015902346396
qwen2_5_vl,zoom_blur,2006,6,230,0.04335182332041588,-0.09115866297006296
qwen2_5_vl,zoom_blur,2007,0,430,0.07082712885785511,-0.20331462912551654
qwen2_5_vl,zoom_blur,2008,6,321,0.08243839661966071,-0.20086816231671406
qwen2_5_vl,zoom_blur,2009,6,265,0.08168080183783052,-0.16175411644470278
qwen2_5_vl,zoom_blur,2010,6,489,0.09082127338833523,-0.19843772039000823
qwen2_5_vl,zoom_blur,2011,2,547,0.01953569335489022,-0.06605807451409787
qwen2_5_vl,zoom_blur,2012,4,219,0.012453923855052167,-0.04153549759628749
qwen2_5_vl,zoom_blur,2013,2,190,0.07165781637055932,-0.1779633117824437
qwen2_5_vl,zoom_blur,2014,8,436,0.04501181243949042,-0.11695172060601146
qwen2_5_vl,zoom_blur,2015,8,133,0.07978471559201074,-0.1343674321898235
qwen2_5_vl,zoom_blur,2016,0,293,0.054034199712387855,-0.16979374436237635
qwen2_5_vl,zoom_blur,2017,2,206,0.05877993151191427,-0.11303402753459872
qwen2_5_vl,zoom_blur,2018,6,363,0.06627413987382452,-0.17843761086761414
qwen2_5_vl,zoom_blur,3001,3,285,0.07948846316436711,-0.1317591929653283
qwen2_5_vl,zoom_blur,3002,6,305,0.049029554594934334,-0.12080339088068162
qwen2_5_vl,zoom_blur,3003,2,244,0.06264237680204847,-0.16148461752461285
qwen2_5_vl,zoom_blur,3004,5,72,0.009535941135090457,-0.029890784939133108
qwen2_5_vl,zoom_blur,3005,2,138,0.0551847263506916,-0.13035643541392092
qwen2_5_vl,zoom_blur,3006,2,105,0.03704369366179172,-0.06019874440810334
qwen2_5_vl,zoom_blur,3007,4,332,0.07507627386725133,-0.1327856063153517
qwen2_5_vl,zoom_blur,3008,7,82,0.03223816789811014,-0.09778164211624
qwen2_5_vl,zoom_blur,3009,9,292,0.0822994782236718,-0.1357753233954559
qwen2_5_vl,zoom_blur,3010,7,159,0.06378842837946105,-0.18923842740743796
qwen2_5_vl,zoom_blur,3011,2,195,0.04482874273100352,-0.13849938028136385
qwen2_5_vl,zoom_blur,3012,7,282,0.06036362972214537,-0.18458610106990925
qwen2_5_vl,zoom_blur,3013,6,117,0.03320768123271116,-0.10587344185173375
qwen2_5_vl,zoom_blur,3014,5,294,0.019700374567819753,-0.04167662017441257
qwen2_5_vl,zoom_blur,3015,7,299,0.0558742309434212,-0.1720727188222076
qwen2_5_vl,zoom_blur,3016,2,130,0.04898642934006593,-0.14891312095702514
qwen2_5_vl,zoom_blur,3017,5,217,0.03921013309517822,-0.09469758807431018
qwen2_5_vl,zoom_blur,3018,2,294,0.059225150966028185,-0.15520061410168687
qwen2_5_vl,zoom_blur,3019,5,192,0.014744913170601413,-0.04702991126466499
qwen2_5_vl,zoom_blur,3020,4,216,0.060667521255218175,-0.14017228411873042
qwen2_5_vl,zoom_blur,4001,2,174,0.05365858226245468,-0.16693075578140162
qwen2_5_vl,zoom_blur,4002,2,176,0.059687565106323406,-0.1809508481385056
qwen2_5_vl,zoom_blur,4003,6,278,0.037751736249483525,-0.1181186997455865
qwen2_5_vl,zoom_blur,4004,0,301,0.03752708686200239,-0.12140355186950486
qwen2_5_vl,zoom_blur,4005,6,211,0.04417112960809382,-0.14219000504697885
qwen2_5_vl,zoom_blur,4006,3,350,0.06882296159064119,-0.11884618815922142
qwen2_5_vl,zoom_blur,4007,5,260,0.014723750910968255,-0.04648943178603171
qwen2_5_vl,zoom_blur,4008,7,90,0.042176309776018446,-0.12370365300637055
qwen2_5_vl,zoom_blur,4009,9,250,0.11231339708721046,-0.16102562587176467
qwen2_5_vl,zoom_blur,4010,9,212,0.06618016959495385,-0.1595460509571335
qwen2_5_vl,zoom_blur,4011,2,257,0.04347683388116762,-0.1361161576781592
qwen2_5_vl,zoom_blur,4012,0,467,0.08069786110158174,-0.2162964200194161
qwen2_5_vl,zoom_blur,4013,6,259,0.0319624581777264,-0.1041725450802357
qwen2_5_vl,zoom_blur,4014,2,173,0.025669045153177857,-0.0813499233121979
qwen2_5_vl,zoom_blur,4015,4,254,0.018644969999599262,-0.0594183681621318
qwen2_5_vl,zoom_blur,4016,7,290,0.03821496879608857,-0.1194015663796736
qwen2_5_vl,zoom_blur,4017,4,311,0.02490408625710817,-0.07895349129396893
qwen2_5_vl,zoom_blur,4018,7,124,0.04068872739476559,-0.12561819513676506
qwen2_5_vl,zoom_blur,5001,5,46,0.00860865605794524,-0.02940036721469817
qwen2_5_vl,zoom_blur,5002,7,167,0.038399815015086915,-0.11064174027966203
qwen2_5_vl,zoom_blur,5003,5,64,0.01936913325672977,-0.060112184365662166
qwen2_5_vl,zoom_blur,5004,9,263,0.07305303380108852,-0.17851973659018705
qwen2_5_vl,zoom_blur,5005,6,328,0.10842620740505847,-0.1828911131407308
qwen2_5_vl,zoom_blur,5006,5,380,0.062136962081575854,-0.16678232018774913
qwen2_5_vl,zoom_blur,5007,5,349,0.07576679200074464,-0.11884691895078187
qwen2_5_vl,zoom_blur,5008,2,491,0.047239739354942537,-0.11595903351851249
qwen2_5_vl,zoom_blur,5009,7,154,0.026696660236879704,-0.0831996577492746
qwen2_5_vl,zoom_blur,5010,7,395,0.05212091185788498,-0.16421585859179422
qwen2_5_vl,zoom_blur,5011,5,27,0.009322192170627417,-0.030452060067417654
qwen2_5_vl,zoom_blur,5012,9,144,0.03195168417495416,-0.10474836329602018
qwen2_5_vl,zoom_blur,5013,5,22,0.003807837648151177,-0.010332151422893879
qwen2_5_vl,zoom_blur,5014,5,196,0.03796901518269224,-0.12002626172373852
qwen2_5_vl,zoom_blur,5015,5,161,0.07396923849912572,-0.10126961281191652
qwen2_5_vl,zoom_blur,5016,5,175,0.03772880680275948,-0.1161781289838081
qwen2_5_vl,zoom_blur,6001,0,101,0.030431005871045802,-0.10320438290193275
qwen2_5_vl,zoom_blur,6002,6,96,0.02227330230135398,-0.07667731091617906
qwen2_5_vl,zoom_blur,6003,5,282,0.04774936379583762,-0.11880762875611221
qwen2_5_vl,zoom_blur,6004,9,334,0.09218853404128945,-0.18066253270490168
qwen2_5_vl,zoom_blur,6005,9,255,0.13193735065004683,-0.21761228392375384
qwen2_5_vl,zoom_blur,6006,7,100,0.03802000141718157,-0.11828970017720294
qwen2_5_vl,zoom_blur,6007,9,559,0.11370761032883232,-0.21756129281426856
qwen2_5_vl,zoom_blur,6008,9,337,0.14496970968354936,-0.2392102748906222
qwen2_5_vl,zoom_blur,6009,5,115,0.035067795059144785,-0.11611590518676895
qwen2_5_vl,zoom_blur,6010,5,311,0.06247914800858427,-0.1885737123121399
qwen2_5_vl,zoom_blur,6011,9,172,0.07207089385722266,-0.1723492201438617
qwen2_5_vl,zoom_blur,6012,5,81,0.01805982204082746,-0.05987578736409076
qwen2_5_vl,zoom_blur,6013,0,274,0.08322205425475443,-0.19495818230419976
qwen2_5_vl,zoom_blur,6014,2,163,0.040036966699343465,-0.12550240830074663
qwen2_5_vl,zoom_blur,6015,5,148,0.040822656431226075,-0.1310574585718032
qwen2_5_vl,zoom_blur,6016,9,479,0.1012314526216858,-0.23899917317790978
qwen2_5_vl,zoom_blur,6017,9,207,0.05872331178166191,-0.17662999835098078
qwen2_5_vl,zoom_blur,6018,2,195,0.04272969260331102,-0.12515915937255406
qwen2_5_vl,zoom_blur,7001,7,246,0.05485049241717371,-0.17112712010316009
qwen2_5_vl,zoom_blur,7002,0,289,0.022421130491430023,-0.07593286358965312
qwen2_5_vl,zoom_blur,7003,5,288,0.025326892866164356,-0.08297746555477091
qwen2_5_vl,zoom_blur,7004,5,344,0.03804439445963334,-0.11781166738283103
qwen2_5_vl,zoom_blur,7005,9,385,0.061865650288335926,-0.1370778699104142
qwen2_5_vl,zoom_blur,7006,9,303,0.10918604551498344,-0.22170926055373708
qwen2_5_vl,zoom_blur,7007,0,432,0.047544378918494314,-0.1378707379193546
qwen2_5_vl,zoom_blur,7008,8,198,0.07129440041050644,-0.1344282325567883
qwen2_5_vl,zoom_blur,7009,9,365,0.07819697844324079,-0.18755278645835677
qwen2_5_vl,zoom_blur,7010,9,181,0.05365395610465429,-0.1656732753967028
qwen2_5_vl,zoom_blur,7011,9,308,0.0989015115723317,-0.22670817650148176
qwen2_5_vl,zoom_blur,7012,7,274,0.05511886009499306,-0.1722502117591805
qwen2_5_vl,zoom_blur,7013,5,131,0.05262018576812675,-0.10833418615939049
qwen2_5_vl,zoom_blur,7014,9,349,0.0835489233125015,-0.177321227838599
qwen2_5_vl,zoom_blur,7015,9,410,0.07695237730015396,-0.20559003206955656
qwen2_5_vl,zoom_blur,7016,5,15,0.009770916604137288,-0.028012732627259864
qwen2_5_vl,zoom_blur,7017,5,44,0.01739004963275233,-0.05999985553107415
qwen2_5_vl,zoom_blur,7018,7,306,0.08127506394690732,-0.18593486400338322
qwen2_5_vl,zoom_blur,7019,3,173,0.05338745740228904,-0.11454729217771456
qwen2_5_vl,zoom_blur,7020,2,128,0.0282089649887036,-0.09126326685857032
qwen2_5_vl,zoom_blur,8001,7,65,0.027349576581126307,-0.0904158985060194
qwen2_5_vl,zoom_blur,8002,0,365,0.026577047182663432,-0.08954391690431615
qwen2_5_vl,zoom_blur,8003,2,144,0.08522337641969713,-0.14633003426557278
qwen2_5_vl,zoom_blur,8004,8,170,0.05337615821130386,-0.11211050362386296
qwen2_5_vl,zoom_blur,8005,8,236,0.05799873369473873,-0.11570274091739138
qwen2_5_vl,zoom_blur,8006,2,97,0.01940961130120714,-0.06309039921118977
qwen2_5_vl,zoom_blur,8007,0,352,0.024217551641607493,-0.08203418450355283
qwen2_5_vl,zoom_blur,8008,0,386,0.031709763077016936,-0.10351066572261595
qwen2_5_vl,zoom_blur,8009,2,202,0.055193552424482775,-0.165176774953863
qwen2_5_vl,zoom_blur,8010,5,159,0.035756598025107736,-0.11540558002630658
qwen2_5_vl,zoom_blur,8011,8,250,0.04931732965324804,-0.14819963034404146
qwen2_5_vl,zoom_blur,8012,9,321,0.11229819782576281,-0.22458587741309766
qwen2_5_vl,zoom_blur,8013,9,354,0.0630946080421407,-0.1910277494804913
qwen2_5_vl,zoom_blur,8014,2,345,0.056769243886597084,-0.1483668145389615
qwen2_5_vl,zoom_blur,8015,0,63,0.01563715504371083,-0.05069546925714324
qwen2_5_vl,zoom_blur,8016,7,167,0.04916159222916217,-0.15279800875449698
qwen2_5_vl,zoom_blur,8017,7,115,0.06465156511279384,-0.13713070990838025
qwen2_5_vl,zoom_blur,9001,2,72,0.03449746339345065,-0.11050204517482176
qwen2_5_vl,zoom_blur,9002,0,340,0.07152203752251056,-0.20633898957833174
qwen2_5_vl,zoom_blur,9003,2,177,0.030157786476763856,-0.10138265975722767
qwen2_5_vl,zoom_blur,9004,4,370,0.04476917110678147,-0.12141796523735243
qwen2_5_vl,zoom_blur,9005,4,154,0.06514506733231427,-0.14768088046841096
qwen2_5_vl,zoom_blur,9006,7,338,0.08818615690481373,-0.2313434444803662
qwen2_5_vl,zoom_blur,9007,6,223,0.05173544701145524,-0.16459873227284852
qwen2_5_vl,zoom_blur,9008,0,409,0.051735132878204755,-0.1437661677542239
qwen2_5_vl,zoom_blur,9009,7,61,0.0345048426014586,-0.10819061865238773
qwen2_5_vl,zoom_blur,9010,9,271,0.09451034667946323,-0.17837953854282432
qwen2_5_vl,zoom_blur,9011,4,155,0.04244279616750407,-0.13408416116169752
qwen2_5_vl,zoom_blur,9012,5,0,0.0,0.0
qwen2_5_vl,zoom_blur,9013,7,202,0.11697495037458315,-0.1305268783983219
qwen2_5_vl,zoom_blur,9014,0,465,0.0671869260823058,-0.17398294661178437
qwen2_5_vl,zoom_blur,9015,5,15,0.011002396428499112,-0.03684717225373251
qwen2_5_vl,zoom_blur,9016,4,290,0.07361971821945994,-0.16944077912012723
qwen2_5_vl,zoom_blur,9017,2,89,0.08344307371020562,-0.07690506738503804
qwen2_5_vl,zoom_blur,9018,2,115,0.0351722548117132,-0.10848825671603386
qwen2_5_vl,zoom_blur,9019,4,531,0.06551729274974864,-0.1595985822991948
qwen2_5_vl,zoom_blur,9020,7,349,0.10367173876414255,-0.20203098785057358
qwen2_5_vl,zoom_blur,9021,4,271,0.06362207006158555,-0.1694791162627603
r1_onevision,zoom_blur,1001,0,74,0.040585302176264215,-0.1320573153247677
r1_onevision,zoom_blur,1002,0,182,0.04286557332041558,-0.14326125913605883
r1_onevision,zoom_blur,1003,2,70,0.039106236676493634,-0.12852977485356645
r1_onevision,zoom_blur,1004,2,84,0.06075755566936947,-0.11532445056752638
r1_onevision,zoom_blur,1005,9,120,0.05060923803045993,-0.15591286663375642
r1_onevision,zoom_blur,1006,5,35,0.010977334778456126,-0.0366048428431238
r1_onevision,zoom_blur,1007,5,0,0.0,0.0
r1_onevision,zoom_blur,1008,7,146,0.01682329962389404,-0.05456232963629806
r1_onevision,zoom_blur,1009,9,102,0.11528288628723693,-0.13007870379084463
r1_onevision,zoom_blur,1010,2,71,0.030775153429743938,-0.09914308307772475
r1_onevision,zoom_blur,1011,0,151,0.04961529556607388,-0.16224166350683145
r1_onevision,zoom_blur,1012,9,81,0.02807687903179448,-0.0872021890252992
r1_onevision,zoom_blur,1013,2,45,0.012515640481595633,-0.037463084832874305
r1_onevision,zoom_blur,1014,2,50,0.032121948356081856,-0.10023037765075131
r1_onevision,zoom_blur,1015,8,102,0.023929248477541867,-0.07416210477600706
r1_onevision,zoom_blur,1016,7,198,0.03634628253375545,-0.11893450702840047
r1_onevision,zoom_blur,1017,8,220,0.09706189877803365,-0.20444466272380354
r1_onevision,zoom_blur,1018,2,36,0.01883088926396207,-0.061878637401390796
r1_onevision,zoom_blur,1019,0,161,0.029576495933019843,-0.09831796958176212
r1_onevision,zoom_blur,2001,0,152,0.04073350430674327,-0.1360526522044383
r1_onevision,zoom_blur,2002,0,53,0.029653459306015807,-0.09684417805510775
r1_onevision,zoom_blur,2003,2,43,0.021283331120135897,-0.06864204667461107
r1_onevision,zoom_blur,2004,0,76,0.026412925944506553,-0.0876699592323324
r1_onevision,zoom_blur,2005,5,23,0.009001782912187572,-0.02556492044796999
r1_onevision,zoom_blur,2006,6,128,0.03626116279961406,-0.11136883543811114
r1_onevision,zoom_blur,2007,0,227,0.048228298217372394,-0.1589977138687312
r1_onevision,zoom_blur,2008,6,106,0.05061081676292531,-0.1586278627239599
r1_onevision,zoom_blur,2009,6,123,0.04299675237033355,-0.13111199292318113
r1_onevision,zoom_blur,2010,2,207,0.07197534201097176,-0.21362711324273778
r1_onevision,zoom_blur,2011,2,269,0.01907685707495956,-0.06484221144421395
r1_onevision,zoom_blur,2012,4,101,0.015921722816846014,-0.05274578157634938
r1_onevision,zoom_blur,2013,2,66,0.03176606055336896,-0.10205851864398036
r1_onevision,zoom_blur,2014,8,126,0.0382969317000264,-0.11575801319925988
r1_onevision,zoom_blur,2015,2,153,0.03180037004145018,-0.09302921984536253
r1_onevision,zoom_blur,2016,0,172,0.04729719188230391,-0.1535310563444685
r1_onevision,zoom_blur,2017,2,168,0.02857904508367307,-0.088499775033379
r1_onevision,zoom_blur,2018,6,135,0.05210503627398244,-0.15951016570679138
r1_onevision,zoom_blur,3001,3,103,0.0327293123609731,-0.09524402139131982
r1_onevision,zoom_blur,3002,6,164,0.04038468029975735,-0.12901123383347265
r1_onevision,zoom_blur,3003,2,248,0.04487613414722613,-0.13969062902098126
r1_onevision,zoom_blur,3004,5,75,0.012826835115358657,-0.04186349571690677
r1_onevision,zoom_blur,3005,2,58,0.02045043557381336,-0.06679154620126895
r1_onevision,zoom_blur,3006,2,103,0.022920670040440436,-0.06985310708910271
r1_onevision,zoom_blur,3007,4,233,0.05418617997754619,-0.15551611030652807
r1_onevision,zoom_blur,3008,7,82,0.04097260125038526,-0.12972286789686852
r1_onevision,zoom_blur,3009,2,153,0.04410354371112541,-0.1346633011420431
r1_onevision,zoom_blur,3010,2,79,0.03991760172404554,-0.1249239425051625
r1_onevision,zoom_blur,3011,2,67,0.023527758261094572,-0.07941032957346163
r1_onevision,zoom_blur,3012,2,100,0.03909938567800237,-0.1204058602274447
r1_onevision,zoom_blur,3013,6,85,0.026354448098603406,-0.08700877560880343
r1_onevision,zoom_blur,3014,5,160,0.023145771373464446,-0.04576799728745162
r1_onevision,zoom_blur,3015,2,54,0.03108222263720132,-0.09526273264186834
r1_onevision,zoom_blur,3016,2,110,0.03601246387741985,-0.11299271197134317
r1_onevision,zoom_blur,3017,5,50,0.021006543575319867,-0.06827065874501788
r1_onevision,zoom_blur,3018,2,75,0.03500282612015533,-0.11437553477250703
r1_onevision,zoom_blur,3019,5,142,0.013481077830895508,-0.04398800346358219
r1_onevision,zoom_blur,3020,4,62,0.04374154539554892,-0.06421207782449435
r1_onevision,zoom_blur,4001,2,181,0.04044770791807307,-0.1264802950110084
r1_onevision,zoom_blur,4002,2,52,0.02496056005383824,-0.08155021024517414
r1_onevision,zoom_blur,4003,6,222,0.05609222158034299,-0.14391763794703952
r1_onevision,zoom_blur,4004,0,114,0.02964898832105205,-0.09774474128765329
r1_onevision,zoom_blur,4005,6,98,0.03063117210208177,-0.10141462480476457
r1_onevision,zoom_blur,4006,3,182,0.04140361292738658,-0.12024448035228824
r1_onevision,zoom_blur,4007,5,37,0.009809221934433725,-0.031578653812568545
r1_onevision,zoom_blur,4008,7,73,0.03863880126976168,-0.11525696039693635
r1_onevision,zoom_blur,4009,9,132,0.09202171861885321,-0.09903891819424257
r1_onevision,zoom_blur,4010,9,92,0.029990237456699872,-0.08955289154848592
r1_onevision,zoom_blur,4011,2,70,0.03129285498710445,-0.10394865115325257
r1_onevision,zoom_blur,4012,0,217,0.04649591291714977,-0.15217114986619718
r1_onevision,zoom_blur,4013,6,45,0.023781777724681825,-0.08019247240903786
r1_onevision,zoom_blur,4014,2,58,0.021378510496463044,-0.07146011083443296
r1_onevision,zoom_blur,4015,5,29,0.008311573008812873,-0.02707526682503459
r1_onevision,zoom_blur,4016,7,182,0.039901124956146436,-0.1267077872497734
r1_onevision,zoom_blur,4017,2,42,0.012872411805277184,-0.04376222360379294
r1_onevision,zoom_blur,4018,7,115,0.04136204844362284,-0.126487559876003
r1_onevision,zoom_blur,5001,5,41,0.014595601505415425,-0.05151114712755293
r1_onevision,zoom_blur,5002,7,437,0.08127985926712797,-0.22079129844101567
r1_onevision,zoom_blur,5003,5,34,0.0035646768312065182,-0.01285728661390673
r1_onevision,zoom_blur,5004,9,166,0.04231658140911755,-0.12289922207131745
r1_onevision,zoom_blur,5005,2,205,0.03684129437478134,-0.08152456423663133
r1_onevision,zoom_blur,5006,5,212,0.0362910796412376,-0.11280686689319261
r1_onevision,zoom_blur,5007,5,124,0.09033117373488299,-0.09479806270956884
r1_onevision,zoom_blur,5008,2,187,0.055664978925034345,-0.13952561597219687
r1_onevision,zoom_blur,5009,7,92,0.02935668092166478,-0.09492933903187131
r1_onevision,zoom_blur,5010,7,208,0.03790391105678309,-0.11892408618119493
r1_onevision,zoom_blur,5011,5,109,0.02714852754024674,-0.0862778858370663
r1_onevision,zoom_blur,5012,5,74,0.026423739150778183,-0.08797857479613036
r1_onevision,zoom_blur,5013,5,33,0.005829747179905061,-0.017378356827147036
r1_onevision,zoom_blur,5014,5,73,0.02649787887003365,-0.08654603595169211
r1_onevision,zoom_blur,5015,5,78,0.03140371436246418,-0.0967744033624645
r1_onevision,zoom_blur,5016,5,224,0.05117629595922246,-0.1611658436606031
r1_onevision,zoom_blur,6001,0,90,0.030912046572466108,-0.10281634405968182
r1_onevision,zoom_blur,6002,6,34,0.020085770007748308,-0.06847756052640848
r1_onevision,zoom_blur,6003,5,148,0.03131227780331921,-0.09824214597952864
r1_onevision,zoom_blur,6004,9,134,0.07095033499926648,-0.1689404798844373
r1_onevision,zoom_blur,6005,9,149,0.14284251874066758,-0.17899107660232763
r1_onevision,zoom_blur,6006,7,115,0.04100013844220246,-0.12276176657153068
r1_onevision,zoom_blur,6007,9,142,0.10317515142389784,-0.12059920065753071
r1_onevision,zoom_blur,6008,9,244,0.05034638745710825,-0.12931784036313246
r1_onevision,zoom_blur,6009,2,75,0.024940106667119825,-0.08597718956849329
r1_onevision,zoom_blur,6010,9,208,0.049970225142875316,-0.1542184112468275
r1_onevision,zoom_blur,6011,9,113,0.03813524533833926,-0.11582516808215605
r1_onevision,zoom_blur,6012,5,37,0.011785245693108366,-0.041426725797234575
r1_onevision,zoom_blur,6013,0,175,0.060715811755188594,-0.15638503573664445
r1_onevision,zoom_blur,6014,2,64,0.0267255008494169,-0.08949837400791469
r1_onevision,zoom_blur,6015,5,87,0.03284847171459457,-0.10553610730116561
r1_onevision,zoom_blur,6016,9,254,0.06732841837671784,-0.1977393204388913
r1_onevision,zoom_blur,6017,9,159,0.05206292049183623,-0.15500303916463012
r1_onevision,zoom_blur,6018,2,92,0.04139947816486635,-0.12830577734538426
r1_onevision,zoom_blur,7001,7,136,0.0380716914091871,-0.12263470940014753
r1_onevision,zoom_blur,7002,0,177,0.023778862852357797,-0.0797812425183691
r1_onevision,zoom_blur,7003,5,92,0.015655358138681953,-0.0526750808073336
r1_onevision,zoom_blur,7004,5,68,0.015540092109995145,-0.04964635864950279
r1_onevision,zoom_blur,7005,9,197,0.03883354858107582,-0.12473788649182223
r1_onevision,zoom_blur,7006,9,207,0.07904796353279406,-0.19727291504717562
r1_onevision,zoom_blur,7007,0,189,0.03768005351265555,-0.12211832216199152
